num,dateGMT,timeGMT,unixTime,lat,lon
278,20190816,122608,1565925968,37.419061666667,126.993926666667
279,20190816,122609,1565925969,37.418906666667,126.9938
280,20190816,122610,1565925970,37.418745,126.993671666667
281,20190816,122611,1565925971,37.418571666667,126.993545
282,20190816,122612,1565925972,37.418403333333,126.993425
283,20190816,122613,1565925973,37.418246666667,126.99331
284,20190816,122614,1565925974,37.418083333333,126.993191666667
285,20190816,122615,1565925975,37.41791,126.993078333333
286,20190816,122616,1565925976,37.417738333333,126.992971666667
287,20190816,122617,1565925977,37.417565,126.992866666667
288,20190816,122618,1565925978,37.417385,126.992758333333
289,20190816,122619,1565925979,37.41722,126.99267
290,20190816,122620,1565925980,37.417061666667,126.992561666667
291,20190816,122621,1565925981,37.416883333333,126.992476666667
292,20190816,122622,1565925982,37.416695,126.992395
293,20190816,122623,1565925983,37.416513333333,126.992316666667
294,20190816,122624,1565925984,37.41633,126.992238333333
295,20190816,122625,1565925985,37.41615,126.99217
296,20190816,122626,1565925986,37.415966666667,126.992115
297,20190816,122627,1565925987,37.41579,126.992081666667
298,20190816,122628,1565925988,37.415608333333,126.992045
299,20190816,122629,1565925989,37.415425,126.992005
300,20190816,122630,1565925990,37.415236666667,126.991963333333
301,20190816,122631,1565925991,37.415053333333,126.991935
302,20190816,122632,1565925992,37.414871666667,126.991895
303,20190816,122633,1565925993,37.414688333333,126.991861666667
304,20190816,122634,1565925994,37.4145,126.991835
305,20190816,122635,1565925995,37.414311666667,126.991813333333
306,20190816,122636,1565925996,37.414128333333,126.99181
307,20190816,122637,1565925997,37.413921666667,126.991808333333
308,20190816,122638,1565925998,37.413708333333,126.991813333333
309,20190816,122639,1565925999,37.413495,126.991833333333
310,20190816,122640,1565926000,37.413281666667,126.991868333333
311,20190816,122641,1565926001,37.413063333333,126.99192
312,20190816,122642,1565926002,37.412848333333,126.99198
313,20190816,122643,1565926003,37.41265,126.99204
314,20190816,122644,1565926004,37.412458333333,126.992106666667
315,20190816,122645,1565926005,37.412273333333,126.99217
316,20190816,122646,1565926006,37.412083333333,126.992236666667
317,20190816,122647,1565926007,37.411896666667,126.992296666667
318,20190816,122648,1565926008,37.411721666667,126.99237
319,20190816,122649,1565926009,37.411546666667,126.99245
320,20190816,122650,1565926010,37.411381666667,126.992535
321,20190816,122651,1565926011,37.41121,126.992626666667
322,20190816,122652,1565926012,37.41104,126.992718333333
323,20190816,122653,1565926013,37.410876666667,126.992798333333
324,20190816,122654,1565926014,37.41072,126.992891666667
325,20190816,122655,1565926015,37.410573333333,126.99299
326,20190816,122656,1565926016,37.410411666667,126.993083333333
327,20190816,122657,1565926017,37.410255,126.993191666667
328,20190816,122658,1565926018,37.410091666667,126.993303333333
329,20190816,122659,1565926019,37.409933333333,126.993426666667
330,20190816,122700,1565926020,37.409778333333,126.993546666667
331,20190816,122701,1565926021,37.40963,126.993665
332,20190816,122702,1565926022,37.409483333333,126.993778333333
333,20190816,122703,1565926023,37.40934,126.99389
334,20190816,122704,1565926024,37.409195,126.994001666667
335,20190816,122705,1565926025,37.409058333333,126.994141666667
336,20190816,122706,1565926026,37.4089,126.994263333333
337,20190816,122707,1565926027,37.408763333333,126.994393333333
338,20190816,122708,1565926028,37.408598333333,126.994498333333
339,20190816,122709,1565926029,37.408436666667,126.994593333333
340,20190816,122710,1565926030,37.40829,126.99471
341,20190816,122711,1565926031,37.408126666667,126.994813333333
342,20190816,122712,1565926032,37.408,126.99494
343,20190816,122713,1565926033,37.407866666667,126.995046666667
344,20190816,122714,1565926034,37.40773,126.995146666667
345,20190816,122715,1565926035,37.407588333333,126.995248333333
346,20190816,122716,1565926036,37.407448333333,126.995345
347,20190816,122717,1565926037,37.4073,126.995465
348,20190816,122718,1565926038,37.407153333333,126.995566666667
349,20190816,122719,1565926039,37.407006666667,126.99567
350,20190816,122720,1565926040,37.406856666667,126.995786666667
351,20190816,122805,1565926085,37.399745,127.002143333333
352,20190816,122806,1565926086,37.399811666667,127.00209
353,20190816,122808,1565926088,37.399775,127.002203333333
354,20190816,122809,1565926089,37.39969,127.002321666667
355,20190816,122810,1565926090,37.399593333333,127.00244
356,20190816,122811,1565926091,37.399551666667,127.002518333333
357,20190816,122812,1565926092,37.3995,127.002606666667
358,20190816,122813,1565926093,37.399415,127.002706666667
359,20190816,122814,1565926094,37.399325,127.002806666667
360,20190816,122815,1565926095,37.399231666667,127.002905
361,20190816,122816,1565926096,37.399118333333,127.002998333333
362,20190816,122817,1565926097,37.398995,127.003095
363,20190816,122818,1565926098,37.398873333333,127.003191666667
364,20190816,122819,1565926099,37.39873,127.003293333333
365,20190816,122820,1565926100,37.398586666667,127.003386666667
366,20190816,122821,1565926101,37.398445,127.00347
367,20190816,122822,1565926102,37.398316666667,127.003541666667
368,20190816,122823,1565926103,37.398196666667,127.003601666667
369,20190816,122824,1565926104,37.398071666667,127.003663333333
370,20190816,122825,1565926105,37.39797,127.00371
371,20190816,122826,1565926106,37.397845,127.003776666667
372,20190816,122827,1565926107,37.397711666667,127.00384
373,20190816,122828,1565926108,37.397561666667,127.003895
374,20190816,122829,1565926109,37.397386666667,127.003955
375,20190816,122830,1565926110,37.39721,127.003996666667
376,20190816,122831,1565926111,37.39705,127.004025
377,20190816,122832,1565926112,37.396893333333,127.00406
378,20190816,122833,1565926113,37.39673,127.004088333333
379,20190816,122834,1565926114,37.39655,127.0041
380,20190816,122835,1565926115,37.396368333333,127.004115
381,20190816,122836,1565926116,37.396188333333,127.004126666667
382,20190816,122837,1565926117,37.396005,127.004138333333
383,20190816,122838,1565926118,37.39579,127.004141666667
384,20190816,122839,1565926119,37.395586666667,127.004123333333
385,20190816,122840,1565926120,37.395373333333,127.0041
386,20190816,122841,1565926121,37.39516,127.004066666667
387,20190816,122842,1565926122,37.394948333333,127.00402
388,20190816,122843,1565926123,37.394741666667,127.003961666667
389,20190816,122844,1565926124,37.39454,127.003903333333
390,20190816,122845,1565926125,37.394321666667,127.003825
391,20190816,122846,1565926126,37.394125,127.003751666667
392,20190816,122847,1565926127,37.39391,127.003673333333
393,20190816,122848,1565926128,37.393695,127.003586666667
394,20190816,122849,1565926129,37.393466666667,127.003488333333
395,20190816,122850,1565926130,37.393253333333,127.003398333333
396,20190816,122851,1565926131,37.39305,127.003313333333
397,20190816,122852,1565926132,37.392846666667,127.00322
398,20190816,122853,1565926133,37.392641666667,127.003128333333
399,20190816,122854,1565926134,37.392425,127.00304
400,20190816,122855,1565926135,37.39222,127.002961666667
401,20190816,122856,1565926136,37.392015,127.002885
402,20190816,122857,1565926137,37.391788333333,127.002793333333
403,20190816,122858,1565926138,37.391576666667,127.002713333333
404,20190816,122859,1565926139,37.391361666667,127.002625
405,20190816,122900,1565926140,37.391165,127.002535
406,20190816,122901,1565926141,37.39096,127.002431666667
407,20190816,122902,1565926142,37.390765,127.002316666667
408,20190816,122903,1565926143,37.390578333333,127.002211666667
409,20190816,122904,1565926144,37.390391666667,127.002093333333
410,20190816,122905,1565926145,37.39021,127.00198
411,20190816,122906,1565926146,37.390021666667,127.001856666667
412,20190816,122907,1565926147,37.389805,127.001721666667
413,20190816,122908,1565926148,37.389598333333,127.001603333333
414,20190816,122909,1565926149,37.389393333333,127.001493333333
415,20190816,122910,1565926150,37.389168333333,127.00137
416,20190816,122911,1565926151,37.388961666667,127.001261666667
417,20190816,122912,1565926152,37.388746666667,127.001143333333
418,20190816,122913,1565926153,37.388521666667,127.001025
419,20190816,122914,1565926154,37.3883,127.000906666667
420,20190816,122915,1565926155,37.38809,127.00081
421,20190816,122916,1565926156,37.387863333333,127.000703333333
422,20190816,122917,1565926157,37.387633333333,127.000596666667
423,20190816,122918,1565926158,37.387401666667,127.000488333333
424,20190816,122919,1565926159,37.387161666667,127.000383333333
425,20190816,122920,1565926160,37.386935,127.000283333333
426,20190816,122921,1565926161,37.386713333333,127.00018
427,20190816,122922,1565926162,37.386495,127.000095
428,20190816,122923,1565926163,37.38628,127.00001
429,20190816,122924,1565926164,37.386056666667,126.999923333333
430,20190816,122925,1565926165,37.385816666667,126.999853333333
431,20190816,122926,1565926166,37.385576666667,126.999795
432,20190816,122927,1565926167,37.385326666667,126.999743333333
433,20190816,122928,1565926168,37.38507,126.999693333333
434,20190816,122929,1565926169,37.384818333333,126.999655
435,20190816,122930,1565926170,37.384556666667,126.999611666667
436,20190816,122931,1565926171,37.384285,126.999576666667
437,20190816,122932,1565926172,37.384018333333,126.999538333333
438,20190816,122933,1565926173,37.383756666667,126.999498333333
439,20190816,122934,1565926174,37.383495,126.999458333333
440,20190816,122935,1565926175,37.383233333333,126.999413333333
441,20190816,122936,1565926176,37.38297,126.999365
442,20190816,122937,1565926177,37.382715,126.999316666667
443,20190816,122938,1565926178,37.382478333333,126.999275
444,20190816,122939,1565926179,37.38223,126.99922
445,20190816,122940,1565926180,37.381978333333,126.99916
446,20190816,122941,1565926181,37.381733333333,126.999091666667
447,20190816,122942,1565926182,37.381488333333,126.999016666667
448,20190816,122943,1565926183,37.381253333333,126.99895
449,20190816,122944,1565926184,37.381016666667,126.99888
450,20190816,122945,1565926185,37.380781666667,126.998806666667
451,20190816,122946,1565926186,37.38054,126.998735
452,20190816,122947,1565926187,37.380303333333,126.998655
453,20190816,122948,1565926188,37.380066666667,126.998571666667
454,20190816,122949,1565926189,37.37983,126.998491666667
455,20190816,122950,1565926190,37.379595,126.998413333333
456,20190816,122951,1565926191,37.379356666667,126.998351666667
457,20190816,122952,1565926192,37.379098333333,126.99828
458,20190816,122953,1565926193,37.37886,126.99821
459,20190816,122954,1565926194,37.378616666667,126.99814
460,20190816,122955,1565926195,37.378391666667,126.998078333333
461,20190816,122956,1565926196,37.378173333333,126.998016666667
462,20190816,122957,1565926197,37.377958333333,126.997936666667
463,20190816,122958,1565926198,37.377735,126.997865
464,20190816,122959,1565926199,37.377508333333,126.997796666667
465,20190816,123000,1565926200,37.377285,126.997736666667
466,20190816,123001,1565926201,37.377071666667,126.997661666667
467,20190816,123002,1565926202,37.376863333333,126.997611666667
468,20190816,123003,1565926203,37.37665,126.997573333333
469,20190816,123004,1565926204,37.376416666667,126.997535
470,20190816,123005,1565926205,37.376195,126.997495
471,20190816,123006,1565926206,37.375998333333,126.99748
472,20190816,123007,1565926207,37.37579,126.997463333333
473,20190816,123008,1565926208,37.375581666667,126.997451666667
474,20190816,123009,1565926209,37.375368333333,126.997428333333
475,20190816,123010,1565926210,37.375153333333,126.99741
476,20190816,123011,1565926211,37.374935,126.997391666667
477,20190816,123012,1565926212,37.374716666667,126.997388333333
478,20190816,123013,1565926213,37.374505,126.997368333333
479,20190816,123014,1565926214,37.374291666667,126.997335
480,20190816,123015,1565926215,37.374076666667,126.997306666667
481,20190816,123016,1565926216,37.373866666667,126.997301666667
482,20190816,123017,1565926217,37.373646666667,126.997293333333
483,20190816,123018,1565926218,37.373426666667,126.997291666667
484,20190816,123019,1565926219,37.373196666667,126.997296666667
485,20190816,123020,1565926220,37.372965,126.997313333333
486,20190816,123021,1565926221,37.372743333333,126.99738
487,20190816,123022,1565926222,37.372515,126.997406666667
488,20190816,123023,1565926223,37.372291666667,126.997438333333
489,20190816,123024,1565926224,37.372065,126.997466666667
490,20190816,123025,1565926225,37.371855,126.997508333333
491,20190816,123026,1565926226,37.371636666667,126.997555
492,20190816,123027,1565926227,37.371418333333,126.997603333333
493,20190816,123028,1565926228,37.371201666667,126.997655
494,20190816,123029,1565926229,37.37097,126.99774
495,20190816,123030,1565926230,37.370748333333,126.997831666667
496,20190816,123031,1565926231,37.370515,126.997901666667
497,20190816,123032,1565926232,37.370288333333,126.997973333333
498,20190816,123033,1565926233,37.370068333333,126.998045
499,20190816,123034,1565926234,37.369845,126.99811
500,20190816,123035,1565926235,37.369623333333,126.99819
501,20190816,123036,1565926236,37.369406666667,126.998256666667
502,20190816,123037,1565926237,37.369193333333,126.998343333333
503,20190816,123038,1565926238,37.368968333333,126.99841
504,20190816,123039,1565926239,37.368741666667,126.998488333333
505,20190816,123040,1565926240,37.368515,126.998553333333
506,20190816,123041,1565926241,37.368295,126.99861
507,20190816,123042,1565926242,37.368078333333,126.998656666667
508,20190816,123043,1565926243,37.367861666667,126.998691666667
509,20190816,123044,1565926244,37.367646666667,126.998721666667
510,20190816,123045,1565926245,37.367436666667,126.998743333333
511,20190816,123046,1565926246,37.367238333333,126.99876
512,20190816,123047,1565926247,37.367043333333,126.998776666667
513,20190816,123048,1565926248,37.366856666667,126.998798333333
514,20190816,123049,1565926249,37.366683333333,126.99881
515,20190816,123050,1565926250,37.366523333333,126.998833333333
516,20190816,123051,1565926251,37.366381666667,126.998861666667
517,20190816,123052,1565926252,37.366261666667,126.998875
518,20190816,123053,1565926253,37.366171666667,126.9989
519,20190816,123054,1565926254,37.366068333333,126.99894
520,20190816,123055,1565926255,37.365945,126.998956666667
521,20190816,123056,1565926256,37.365806666667,126.998971666667
522,20190816,123057,1565926257,37.36568,126.998971666667
